Tspace,MSEtrain,MSEtest
4.80512025136124,0.183205551810399,0.721380923882042
5.17947467923121,0.172017624392248,0.713510614538736
5.58299408744192,0.161344971445868,0.706446465697154
6.01795064379733,0.151151194260206,0.700138466954469
6.48679353478851,0.141406512544412,0.694539699426537
6.99216275665937,0.132087263961856,0.689606753695805
7.53690398089854,0.123175287797724,0.685300032499848
8.12408457786297,0.114657206087791,0.681583921274179
8.75701088876051,0.106523622075889,0.678426815499335
9.43924684324767,0.0987682626320923,0.675801001533869
10.1746340274761,0.0913870973582354,0.67368239660324
10.9673133155882,0.0843774714991377,0.672050162941257
11.8217481864667,0.0777372914972276,0.670886219686375
12.7427498570313,0.0714643003811537,0.670174682979148
13.7355043736051,0.0655554749095641,0.669901268913522
14.8056018138991,0.0600065677659272,0.670052694973961
15.9590677640473,0.0548118069099655,0.670616113138803
