Tspace,MSEtrain,MSEtest
0,1.35066873885506,1.34048330134705
0.808080808080808,0.562925706127903,0.89790002376287
1.61616161616162,0.347519789196152,0.761647647836644
2.42424242424242,0.256358433637784,0.699659117358234
3.23232323232323,0.206736775735971,0.665155114599955
4.04040404040404,0.175549496429584,0.643868179397609
4.84848484848485,0.154108777150779,0.629998784285043
5.65656565656566,0.138444310282062,0.620715024619331
6.46464646464646,0.126486828103364,0.614457145491376
7.27272727272727,0.117052100019534,0.610290983025472
8.08080808080808,0.109413309985546,0.607621577268553
8.88888888888889,0.103099483264104,0.606051768060277
9.6969696969697,0.0977918796781944,0.605306418482795
10.5050505050505,0.0932669758094672,0.60518912563569
11.3131313131313,0.0893633000684977,0.605556186661873
12.1212121212121,0.0859612371216638,0.606300266502478
12.9292929292929,0.082970245737266,0.607339783120282
13.7373737373737,0.0803204972914693,0.608611798141614
14.5454545454545,0.0779572476827934,0.610067130500623
15.3535353535354,0.0758369533970387,0.611666921555241
16.1616161616162,0.0739245315938235,0.613380172358472
16.969696969697,0.0721913890847318,0.615181946818695
17.7777777777778,0.0706139794148428,0.617052040137224
18.5858585858586,0.0691727297902263,0.618973978183112
19.3939393939394,0.0678512316032753,0.620934256046819
20.2020202020202,0.0666356218424176,0.622921751971909
21.010101010101,0.0655141047480517,0.624927271581175
21.8181818181818,0.0644765778847575,0.626943190068427
22.6262626262626,0.0635143369056492,0.628963168860047
23.4343434343434,0.0626198402911853,0.630981929458444
24.2424242424242,0.0617865202734565,0.632995071602179
25.0505050505051,0.0610086296709641,0.634998926068012
25.8585858585859,0.060281116895615,0.636990434768444
26.6666666666667,0.0595995232461726,0.638967052515808
27.4747474747475,0.058959897969926,0.640926666103595
28.2828282828283,0.0583587275940439,0.642867527318001
29.0909090909091,0.057792876795642,0.644788197222662
29.8989898989899,0.0572595386624755,0.646687499617856
30.7070707070707,0.0567561926425242,0.648564482005691
31.5151515151515,0.0562805688252047,0.650418382726801
32.3232323232323,0.0558306174647761,0.65224860319506
33.1313131313131,0.0554044828662007,0.654054684362136
33.9393939393939,0.0550004809189796,0.655836286706141
34.7474747474747,0.0546170796955643,0.657593173167895
35.5555555555556,0.0542528826354994,0.65932519456179
36.3636363636364,0.0539066139203729,0.661032277071414
37.1717171717172,0.0535771057123099,0.662714411507335
37.979797979798,0.0532632869836389,0.66437164405905
38.7878787878788,0.0529641737100595,0.666004068317621
39.5959595959596,0.0526788602362511,0.667611818381992
40.4040404040404,0.0524065116529526,0.669195062891966
41.2121212121212,0.0521463570493991,0.670753999855582
42.020202020202,0.0518976835256052,0.67228885215914
42.8282828282828,0.0516598308661445,0.673799863665161
43.6363636363636,0.0514321867913968,0.675287295817814
44.4444444444444,0.051214182714268,0.676751424687246
45.2525252525253,0.0510052899404855,0.678192538394216
46.0606060606061,0.0508050162591239,0.679610934864894
46.8686868686869,0.0506129028772436,0.681006919872762
47.6767676767677,0.0504285216586635,0.682380805330571
48.4848484848485,0.0502514726321429,0.683732907800438
49.2929292929293,0.0500813817386973,0.685063547194478
50.1010101010101,0.0499178987916358,0.686373045642114
50.9090909090909,0.04976069562618,0.687661726503344
51.7171717171717,0.0496094644183785,0.68892991350999
52.5252525252525,0.0494639161554733,0.690177930019257
53.3333333333333,0.0493237792420048,0.691406098365974
54.1414141414141,0.049188798227779,0.692614739301596
54.9494949494949,0.0490587326454208,0.693804171509544
55.7575757575758,0.0489333559466427,0.694974711187775
56.5656565656566,0.0488124545275661,0.696126671690578
57.3737373737374,0.0486958268345096,0.697260363222568
58.1818181818182,0.0485832825425875,0.698376092578722
58.989898989899,0.0484746418002926,0.699474162925012
59.7979797979798,0.0483697345339518,0.700554873614853
60.6060606060606,0.0482683998065908,0.701618520037152
61.4141414141414,0.0481704852263032,0.702665393492223
62.2222222222222,0.0480758463997213,0.703695781092281
63.030303030303,0.0479843464266271,0.704709965683598
63.8383838383838,0.047895855432137,0.705708225787755
64.6464646464647,0.0478102501332427,0.706690835559691
65.4545454545455,0.0477274134368001,0.707658064760536
66.2626262626263,0.0476472340663441,0.708610178743434
67.0707070707071,0.0475696062153421,0.709547438450756
67.8787878787879,0.047494429224734,0.710470100421289
68.6868686868687,0.0474216072827995,0.711378416806157
69.4949494949495,0.0473510491455711,0.712272635392339
70.3030303030303,0.0472826678761767,0.713152999632804
71.1111111111111,0.0472163806016328,0.714019748682382
71.9191919191919,0.0471521082857479,0.714873117438578
72.7272727272727,0.047089775516906,0.715713336586632
73.5353535353535,0.0470293103096068,0.716540632648216
74.3434343434343,0.0469706439187404,0.717355228033204
75.1515151515152,0.0469137106656542,0.718157341094027
75.959595959596,0.046858447775151,0.718947186182187
76.7676767676768,0.0468047952226285,0.719724973706524
77.5757575757576,0.0467526955906357,0.720490910192913
78.3838383838384,0.0467020939341787,0.721245198345072
79.1919191919192,0.0466529376541619,0.721988037106216
80,0.0466051763783997,0.722719621721315
